MonsterResistanceId,MonsterId,DamageTypeId,Value
3223,272,13,0
3224,272,14,25
3225,272,15,50
3226,272,16,50
3227,272,17,-25
3228,272,18,0
3229,272,19,0
3230,273,1,-25
3231,273,2,25
3232,273,3,0
3233,273,4,50
3234,273,5,0
3235,273,6,50
3236,273,7,0
3237,273,8,0
3238,273,9,50
3239,273,10,25
3240,273,11,-25
3241,273,12,0
3242,273,13,50
3243,273,14,50
3244,273,15,0
3245,273,16,0
3246,273,17,0
3247,273,18,50
3248,273,19,0
3249,274,1,0
3250,274,2,25
3251,274,3,0
3252,274,4,-25
3253,274,5,50
3254,274,6,25
3255,274,7,50
3256,274,8,50
3257,274,9,-25
3258,274,10,25
3259,274,11,50
3260,274,12,0
3261,274,13,-25
3262,274,14,0
3263,274,15,25
3264,274,16,75
3265,274,17,0
3266,274,18,0
3267,274,19,0
3268,275,1,25
3269,275,2,25
3270,275,3,0
3271,275,4,-25
3272,275,5,50
3273,275,6,0
3274,275,7,50
3275,275,8,25
3276,275,9,0
3277,275,10,25
3278,275,11,50
3279,275,12,0
3280,275,13,-25
3281,275,14,25
3282,275,15,0
3283,275,16,50
3284,275,17,25
3285,275,18,0
3286,275,19,0
3287,276,1,50
3288,276,2,-25
3289,276,3,0
3290,276,4,25
3291,276,5,50
3292,276,6,0
3293,276,7,-25
3294,276,8,25
3295,276,9,50
3296,276,10,25
3297,276,11,50
3298,276,12,0
3299,276,13,-25
3300,276,14,0
3301,276,15,0
3302,276,16,25
3303,276,17,50
3304,276,18,25
3305,276,19,0
3306,277,1,50
3307,277,2,25
3308,277,3,0
3309,277,4,0
3310,277,5,50
3311,277,6,0
3312,277,7,0
3313,277,8,25
3314,277,9,0
3315,277,10,0
3316,277,11,50
3317,277,12,25
3318,277,13,0
3319,277,14,0
3320,277,15,25
3321,277,16,25
3322,277,17,50
3323,277,18,-25
3324,277,19,0
3325,278,1,25
3326,278,2,0
3327,278,3,50
3328,278,4,0
3329,278,5,25
3330,278,6,50
3331,278,7,0
3332,278,8,0
3333,278,9,0
3334,278,10,50
3335,278,11,0
3336,278,12,0
3337,278,13,0
3338,278,14,-25
3339,278,15,50
3340,278,16,0
3341,278,17,50
3342,278,18,0
3343,278,19,25
3344,279,1,50
3345,279,2,25
3346,279,3,50
3347,279,4,0
3348,279,5,0
3349,279,6,-25
3350,279,7,25
3351,279,8,0
3352,279,9,25
3353,279,10,0
3354,279,11,0
3355,279,12,0
3356,279,13,50
3357,279,14,-25
3358,279,15,50
3359,279,16,25
3360,279,17,50
3361,279,18,0
3362,279,19,0
3363,280,1,50
3364,280,2,0
3365,280,3,50
3366,280,4,25
3367,280,5,25
3368,280,6,-25
3369,280,7,0
3370,280,8,25
3371,280,9,0
3372,280,10,-25
3373,280,11,0
3374,280,12,50
3375,280,13,0
3376,280,14,-25
3377,280,15,50
3378,280,16,25
3379,280,17,50
3380,280,18,25
3381,280,19,0
3382,281,1,0
3383,281,2,0
3384,281,3,-25
3385,281,4,0
3386,281,5,25
3387,281,6,75
3388,281,7,50
3389,281,8,0
3390,281,9,25
3391,281,10,0
3392,281,11,0
3393,281,12,50
3394,281,13,25
3395,281,14,50
3396,281,15,-25
3397,281,16,0
3398,281,17,0
3399,281,18,50
3400,281,19,0
3401,282,1,0
3402,282,2,0
3403,282,3,-25
3404,282,4,0
3405,282,5,25
3406,282,6,50
3407,282,7,50
3408,282,8,50
3409,282,9,0
3410,282,10,0
3411,282,11,0
3412,282,12,0
3413,282,13,25
3414,282,14,50
3415,282,15,-25
3416,282,16,25
3417,282,17,0
3418,282,18,50
3419,282,19,25
3420,283,1,50
3421,283,2,50
3422,283,3,50
3423,283,4,0
3424,283,5,0
3425,283,6,0
3426,283,7,-25
3427,283,8,25
3428,283,9,0
3429,283,10,25
3430,283,11,25
3431,283,12,0
3432,283,13,50
3433,283,14,50
3434,283,15,0
3435,283,16,-25
3436,283,17,25
3437,283,18,0
3438,283,19,0
3439,284,1,-25
3440,284,2,0
3441,284,3,0
3442,284,4,50
3443,284,5,0
3444,284,6,50
3445,284,7,25
3446,284,8,0
3447,284,9,50
3448,284,10,0
3449,284,11,-25
3450,284,12,0
3451,284,13,50
3452,284,14,0
3453,284,15,50
3454,284,16,25
3455,284,17,0
3456,284,18,50
3457,284,19,0
3458,286,1,-25
3459,286,2,25
3460,286,3,0
3461,286,4,50
3462,286,5,0
3463,286,6,50
3464,286,7,0
3465,286,8,25
3466,286,9,25
3467,286,10,0
3468,286,11,-25
3469,286,12,75
3470,286,13,50
3471,286,14,0
3472,286,15,0
3473,286,16,0
3474,286,17,0
3475,286,18,50
3476,286,19,0
3477,287,1,25
3478,287,2,50
3479,287,3,50
3480,287,4,0
3481,287,5,0
3482,287,6,0
3483,287,7,-25
3484,287,8,25
3485,287,9,25
3486,287,10,0
3487,287,11,0
3488,287,12,25
3489,287,13,50
3490,287,14,50
3491,287,15,25
3492,287,16,-25
3493,287,17,25
3494,287,18,0
3495,287,19,0
3496,288,1,25
3497,288,2,50
3498,288,3,50
3499,288,4,0
3500,288,5,0
3501,288,6,0
3502,288,7,-25
3503,288,8,0
3504,288,9,50
3505,288,10,0
3506,288,11,0
3507,288,12,25
3508,288,13,50
3509,288,14,50
3510,288,15,0
3511,288,16,-25
3512,288,17,50
3513,288,18,0
3514,288,19,0
3515,289,1,0
3516,289,2,0
3517,289,3,0
3518,289,4,-25
3519,289,5,50
3520,289,6,0
3521,289,7,50
3522,289,8,100
3523,289,9,-25
3524,289,10,0
3525,289,11,50
3526,289,12,25
3527,289,13,-25
3528,289,14,0
3529,289,15,50
3530,289,16,50
3531,289,17,0
3532,289,18,0
3533,289,19,0
3534,290,1,0
3535,290,2,50
3536,290,3,25
3537,290,4,50
3538,290,5,-25
3539,290,6,0
3540,290,7,25
3541,290,8,0
3542,290,9,25
3543,290,10,0
3544,290,11,0
3545,290,12,0
3546,290,13,25
3547,290,14,0
3548,290,15,50
3549,290,16,50
3550,290,17,-25
3551,290,18,50
3552,290,19,0
3553,291,1,50
3554,291,2,0
3555,291,3,50
3556,291,4,25
3557,291,5,25
3558,291,6,-25
3559,291,7,0
3560,291,8,25
3561,291,9,0
3562,291,10,-25
3563,291,11,0
3564,291,12,25
3565,291,13,50
3566,291,14,-25
3567,291,15,50
3568,291,16,25
3569,291,17,50
3570,291,18,0
3571,291,19,0
3572,292,1,50
3573,292,2,0
3574,292,3,50
3575,292,4,0
3576,292,5,25
3577,292,6,-25
3578,292,7,0
3579,292,8,25
3580,292,9,25
3581,292,10,-25
3582,292,11,0
3583,292,12,0
3584,292,13,50
3585,292,14,-25
3586,292,15,50
3587,292,16,50
3588,292,17,50
3589,292,18,0
3590,292,19,0
3591,293,1,-25
3592,293,2,0
3593,293,3,0
3594,293,4,50
3595,293,5,0
3596,293,6,50
3597,293,7,25
3598,293,8,25
3599,293,9,25
3600,293,10,25
3601,293,11,-25
3602,293,12,25
3603,293,13,50
3604,293,14,0
3605,293,15,0
3606,293,16,0
3607,293,17,0
3608,293,18,50
3609,293,19,25
3610,294,1,25
3611,294,2,50
3612,294,3,50
3613,294,4,0
3614,294,5,50
3615,294,6,0
3616,294,7,-25
3617,294,8,0
3618,294,9,0
3619,294,10,0
3620,294,11,0
3621,294,12,25
3622,294,13,50
3623,294,14,50
3624,294,15,0
3625,294,16,-25
3626,294,17,0
3627,294,18,25
3628,294,19,25
3629,295,1,0
3630,295,2,50
3631,295,3,50
3632,295,4,25
3633,295,5,25
3634,295,6,0
3635,295,7,-25
3636,295,8,0
3637,295,9,25
3638,295,10,0
3639,295,11,0
3640,295,12,25
3641,295,13,50
3642,295,14,50
3643,295,15,0
3644,295,16,-25
3645,295,17,0
3646,295,18,50
3647,295,19,0
3648,296,1,-25
3649,296,2,0
3650,296,3,25
3651,296,4,50
3652,296,5,0
3653,296,6,50
3654,296,7,0
3655,296,8,0
3656,296,9,50
3657,296,10,25
3658,296,11,-25
3659,296,12,0
3660,296,13,50
3661,296,14,0
3662,296,15,0
3663,296,16,25
3664,296,17,0
3665,296,18,50
3666,296,19,25
3667,297,1,0
3668,297,2,50
3669,297,3,50
3670,297,4,0
3671,297,5,0
3672,297,6,25
3673,297,7,-25
3674,297,8,25
3675,297,9,25
3676,297,10,0
3677,297,11,0
3678,297,12,0
3679,297,13,50
3680,297,14,50
3681,297,15,25
3682,297,16,-25
3683,297,17,25
3684,297,18,25
3685,297,19,0
3686,298,1,25
3687,298,2,25
3688,298,3,-25
3689,298,4,0
3690,298,5,0
3691,298,6,50
3692,298,7,50
3693,298,8,0
3694,298,9,25
3695,298,10,0
3696,298,11,0
3697,298,12,0
3698,298,13,50
3699,298,14,50
3700,298,15,-25
3701,298,16,0
3702,298,17,25
3703,298,18,50
3704,298,19,0
3705,299,1,50
3706,299,2,-25
3707,299,3,0
3708,299,4,25
3709,299,5,50
3710,299,6,0
3711,299,7,0
3712,299,8,25
3713,299,9,25
3714,299,10,0
3715,299,11,50
3716,299,12,0
3717,299,13,0
3718,299,14,0
3719,299,15,25
3720,299,16,50
3721,299,17,50
3722,299,18,-25
3723,299,19,0
3724,303,1,0
3725,303,2,50
3726,303,3,0
3727,303,4,-25
3728,303,5,50
3729,303,6,25
3730,303,7,50
3731,303,8,25
3732,303,9,-25
3733,303,10,25
3734,303,11,50
3735,303,12,0
3736,303,13,-25
3737,303,14,25
3738,303,15,25
3739,303,16,50
3740,303,17,0
3741,303,18,0
3742,303,19,0
3743,304,1,25
3744,304,2,25
3745,304,3,0
3746,304,4,-25
3747,304,5,50
3748,304,6,0
3749,304,7,50
3750,304,8,50
3751,304,9,-25
3752,304,10,0
3753,304,11,50
3754,304,12,0
3755,304,13,-25
3756,304,14,25
3757,304,15,25
3758,304,16,75
3759,304,17,0
3760,304,18,0
3761,304,19,0
3762,305,1,-25
3763,305,2,75
3764,305,3,50
3765,305,4,50
3766,305,5,-25
3767,305,6,0
3768,305,7,0
3769,305,8,25
3770,305,9,0
3771,305,10,0
3772,305,11,50
3773,305,12,25
3774,305,13,0
3775,305,14,0
3776,305,15,50
3777,305,16,50
3778,305,17,-25
3779,305,18,0
3780,305,19,0
3781,306,1,-25
3782,306,2,50
3783,306,3,25
3784,306,4,50
3785,306,5,-25
3786,306,6,50
3787,306,7,0
3788,306,8,0
3789,306,9,25
3790,306,10,0
3791,306,11,25
3792,306,12,0
3793,306,13,0
3794,306,14,0
3795,306,15,50
3796,306,16,50
3797,306,17,-25
3798,306,18,50
3799,306,19,0
3800,307,1,50
3801,307,2,0
3802,307,3,50
3803,307,4,25
3804,307,5,25
3805,307,6,-25
3806,307,7,0
3807,307,8,25
3808,307,9,0
3809,307,10,0
3810,307,11,25
3811,307,12,0
3812,307,13,0
3813,307,14,-25
3814,307,15,50
3815,307,16,25
3816,307,17,50
3817,307,18,25
3818,307,19,0
3819,308,1,0
3820,308,2,50
3821,308,3,-25
3822,308,4,0
3823,308,5,0
3824,308,6,50
3825,308,7,50
3826,308,8,25
3827,308,9,0
3828,308,10,0
3829,308,11,0
3830,308,12,0
3831,308,13,50
3832,308,14,50
3833,308,15,-25
3834,308,16,0
3835,308,17,0
3836,308,18,50
3837,308,19,25
3838,309,1,0
3839,309,2,0
3840,309,3,-25
3841,309,4,50
3842,309,5,0
3843,309,6,50
3844,309,7,50
3845,309,8,25
3846,309,9,0
3847,309,10,0
3848,309,11,0
3849,309,12,0
3850,309,13,25
3851,309,14,50
3852,309,15,-25
3853,309,16,25
3854,309,17,0
3855,309,18,50
3856,309,19,25
3857,310,1,25
3858,310,2,-25
3859,310,3,0
3860,310,4,50
3861,310,5,0
3862,310,6,0
3863,310,7,25
3864,310,8,25
3865,310,9,25
3866,310,10,0
3867,310,11,-25
3868,310,12,50
3869,310,13,50
3870,310,14,0
3871,310,15,0
3872,310,16,25
3873,310,17,0
3874,310,18,50
3875,310,19,0
3876,311,1,-25
3877,311,2,25
3878,311,3,25
3879,311,4,50
3880,311,5,0
3881,311,6,50
3882,311,7,25
3883,311,8,0
3884,311,9,0
3885,311,10,0
3886,311,11,-25
3887,311,12,0
3888,311,13,50
3889,311,14,50
3890,311,15,0
3891,311,16,0
3892,311,17,25
3893,311,18,50
3894,311,19,0
3895,312,1,25
3896,312,2,0
3897,312,3,50
3898,312,4,0
3899,312,5,0
3900,312,6,-25
3901,312,7,25
3902,312,8,25
3903,312,9,25
3904,312,10,0
3905,312,11,0
3906,312,12,0
3907,312,13,0
3908,312,14,-25
3909,312,15,50
3910,312,16,0
3911,312,17,50
3912,312,18,50
3913,312,19,25
3914,313,1,50
3915,313,2,-25
3916,313,3,25
3917,313,4,25
3918,313,5,50
3919,313,6,0
3920,313,7,0
3921,313,8,0
3922,313,9,25
3923,313,10,0
3924,313,11,50
3925,313,12,0
3926,313,13,50
3927,313,14,0
3928,313,15,0
3929,313,16,25
3930,313,17,50
3931,313,18,-25
3932,313,19,0
3933,314,1,0
3934,314,2,50
3935,314,3,50
3936,314,4,50
3937,314,5,25
3938,314,6,0
3939,314,7,-25
3940,314,8,0
3941,314,9,0
3942,314,10,0
3943,314,11,0
3944,314,12,0
3945,314,13,50
3946,314,14,50
3947,314,15,0
3948,314,16,-25
3949,314,17,50
3950,314,18,25
3951,314,19,0
3952,315,1,-25
3953,315,2,0
3954,315,3,0
3955,315,4,50
3956,315,5,0
3957,315,6,50
3958,315,7,25
3959,315,8,0
3960,315,9,50
3961,315,10,25
3962,315,11,-25
3963,315,12,0
3964,315,13,50
3965,315,14,0
3966,315,15,50
3967,315,16,0
3968,315,17,0
3969,315,18,50
3970,315,19,0
3971,316,1,0
3972,316,2,0
3973,316,3,-25
3974,316,4,0
3975,316,5,25
3976,316,6,50
3977,316,7,50
3978,316,8,25
3979,316,9,25
3980,316,10,25
3981,316,11,50
3982,316,12,0
3983,316,13,0
3984,316,14,50
3985,316,15,-25
3986,316,16,0
3987,316,17,0
3988,316,18,50
3989,316,19,0
3990,318,1,25
3991,318,2,25
3992,318,3,50
3993,318,4,75
3994,318,5,-25
3995,318,6,0
3996,318,7,0
3997,318,8,0
3998,318,9,0
3999,318,10,25
4000,318,11,0
4001,318,12,0
4002,318,13,25
4003,318,14,0
4004,318,15,50
4005,318,16,50
4006,318,17,-25
4007,318,18,25
4008,318,19,0
4028,320,1,25
4029,320,2,25
4030,320,3,50
4031,320,4,0
4032,320,5,25
4033,320,6,-25
4034,320,7,25
4035,320,8,0
4036,320,9,0
4037,320,10,-25
4038,320,11,25
4039,320,12,25
4040,320,13,0
4041,320,14,-25
4042,320,15,50
4043,320,16,50
4044,320,17,50
4045,320,18,0
4046,320,19,0
4047,321,1,50
4048,321,2,-25
4049,321,3,0
4050,321,4,25
4051,321,5,50
4052,321,6,0
4053,321,7,25
4054,321,8,25
4055,321,9,0
4056,321,10,50
4057,321,11,50
4058,321,12,0
4059,321,13,0
4060,321,14,0
4061,321,15,0
4062,321,16,25
4063,321,17,50
4064,321,18,-25
4065,321,19,0
4066,302,1,25
4067,302,2,0
4068,302,3,-25
4069,302,4,0
4070,302,5,50
4071,302,6,50
4072,302,7,50
4073,302,8,0
4074,302,9,0
4075,302,10,0
4076,302,11,0
4077,302,12,0
4078,302,13,0
4079,302,14,50
4080,302,15,-25
4081,302,16,0
4082,302,17,50
4083,302,18,50
4084,302,19,25
4085,300,1,0
4086,300,2,0
4087,300,3,-25
4088,300,4,25
4089,300,5,0
4090,300,6,50
4091,300,7,50
4092,300,8,0
4093,300,9,50
4094,300,10,0
4095,300,11,0
4096,300,12,0
4097,300,13,50
4098,300,14,50
4099,300,15,-25
4100,300,16,0
4101,300,17,0
4102,300,18,50
4103,300,19,25
4104,301,1,0
4105,301,2,0
4106,301,3,-25
4107,301,4,0
4108,301,5,25
4109,301,6,50
4110,301,7,50
4111,301,8,50
4112,301,9,0
4113,301,10,0
4114,301,11,0
4115,301,12,0
4116,301,13,50
4117,301,14,50
4118,301,15,-25
4119,301,16,0
4120,301,17,25
4121,301,18,50
4122,301,19,0
4123,322,1,0
4124,322,2,50
4125,322,3,0
4126,322,4,-25
4127,322,5,50
4128,322,6,0
4129,322,7,50
4130,322,8,50
4131,322,9,-25
4132,322,10,0
4133,322,11,50
4134,322,12,0
4135,322,13,-25
4136,322,14,25
4137,322,15,25
4138,322,16,75
4139,322,17,0
4140,322,18,0
4141,322,19,0
4142,323,1,100
4143,323,2,100
4144,323,3,100
4145,323,4,100
4146,323,5,100
4147,323,6,100
4148,323,7,100
4149,323,8,100
4150,323,9,100
4151,323,10,0
4152,323,11,0
4153,323,12,0
4154,323,13,0
4155,323,14,100
4156,323,15,-75
4157,323,16,100
4158,323,17,-75
4159,323,18,100
4160,323,19,100
4161,324,1,0
4162,324,2,50
4163,324,3,0
4164,324,4,-25
4165,324,5,50
4166,324,6,0
4167,324,7,50
4168,324,8,50
4169,324,9,-25
4170,324,10,0
4171,324,11,50
4172,324,12,0
4173,324,13,-25
4174,324,14,50
4175,324,15,0
4176,324,16,50
4177,324,17,25
4178,324,18,0
4179,324,19,0
4180,325,1,25
4181,325,2,25
4182,325,3,25
4183,325,4,-25
4184,325,5,50
4185,325,6,0
4186,325,7,50
4187,325,8,0
4188,325,9,0
4189,325,10,25
4190,325,11,50
4191,325,12,0
4192,325,13,-25
4193,325,14,25
4194,325,15,25
4195,325,16,50
4196,325,17,0
4197,325,18,0
4198,325,19,0
4199,326,1,0
4200,326,2,25
4201,326,3,0
4202,326,4,-25
4203,326,5,50
4204,326,6,25
4205,326,7,50
4206,326,8,25
4207,326,9,0
4208,326,10,0
4209,326,11,50
4210,326,12,25
4211,326,13,-25
4212,326,14,0
4213,326,15,50
4214,326,16,50
4215,326,17,0
4216,326,18,0
4217,326,19,0
4218,327,1,75
4219,327,2,-25
4220,327,3,0
4221,327,4,25
4222,327,5,0
4223,327,6,0
4224,327,7,50
4225,327,8,25
4226,327,9,0
4227,327,10,0
4228,327,11,50
4229,327,12,25
4230,327,13,-25
4231,327,14,0
4232,327,15,50
4233,327,16,50
4234,327,17,0
4235,327,18,0
4236,327,19,0
4237,328,1,0
4238,328,2,0
4239,328,3,0
4240,328,4,-25
4241,328,5,50
4242,328,6,25
4243,328,7,50
4244,328,8,-25
4245,328,9,75
4246,328,10,0
4247,328,11,50
4248,328,12,25
4249,328,13,-25
4250,328,14,0
4251,328,15,50
4252,328,16,50
4253,328,17,0
4254,328,18,0
4255,328,19,0
4256,329,1,25
4257,329,2,25
4258,329,3,0
4259,329,4,-25
4260,329,5,50
4261,329,6,50
4262,329,7,50
4263,329,8,0
4264,329,9,-25
4265,329,10,0
4266,329,11,50
4267,329,12,25
4268,329,13,-25
4269,329,14,25
4270,329,15,25
4271,329,16,50
4272,329,17,0
4273,329,18,0
4274,329,19,0
4275,330,1,25
4276,330,2,25
4277,330,3,0
4278,330,4,-25
4279,330,5,50
4280,330,6,0
4281,330,7,50
4282,330,8,50
4283,330,9,-25
4284,330,10,25
4285,330,11,50
4286,330,12,0
4287,330,13,-25
4288,330,14,0
4289,330,15,0
4290,330,16,50
4291,330,17,0
4292,330,18,50
4293,330,19,0
4294,331,1,25
4295,331,2,0
4296,331,3,0
4297,331,4,-25
4298,331,5,50
4299,331,6,25
4300,331,7,50
4301,331,8,50
4302,331,9,-25
4303,331,10,0
4304,331,11,50
4305,331,12,25
4306,331,13,-25
4307,331,14,0
4308,331,15,0
4309,331,16,50
4310,331,17,50
4311,331,18,0
4312,331,19,0
4313,332,1,25
4314,332,2,25
4315,332,3,0
4316,332,4,-25
4317,332,5,50
4318,332,6,0
4319,332,7,50
4320,332,8,25
4321,332,9,0
4322,332,10,25
4323,332,11,50
4324,332,12,50
4325,332,13,-25
4326,332,14,0
4327,332,15,0
4328,332,16,50
4329,332,17,0
4330,332,18,0
4331,332,19,0
4332,333,1,0
4333,333,2,50
4334,333,3,0
4335,333,4,-25
4336,333,5,50
4337,333,6,0
4338,333,7,50
4339,333,8,50
4340,333,9,-25
4341,333,10,25
4342,333,11,50
4343,333,12,0
4344,333,13,-25
4345,333,14,25
4346,333,15,25
4347,333,16,50
4348,333,17,0
4349,333,18,0
4350,333,19,0
4351,334,1,0
4352,334,2,25
4353,334,3,0
4354,334,4,-25
4355,334,5,50
4356,334,6,25
4357,334,7,50
4358,334,8,0
4359,334,9,25
4360,334,10,25
4361,334,11,50
4362,334,12,25
4363,334,13,-25
4364,334,14,0
4365,334,15,0
4366,334,16,50
4367,334,17,25
4368,334,18,0
4369,334,19,0
4370,335,1,0
4371,335,2,0
4372,335,3,0
4373,335,4,-25
4374,335,5,50
4375,335,6,25
4376,335,7,50
4377,335,8,-25
4378,335,9,75
4379,335,10,0
4380,335,11,50
4381,335,12,0
4382,335,13,-25
4383,335,14,25
4384,335,15,50
4385,335,16,50
4386,335,17,0
4387,335,18,0
4388,335,19,0
4389,336,1,25
4390,336,2,0
4391,336,3,0
4392,336,4,-25
4393,336,5,50
4394,336,6,25
4395,336,7,50
4396,336,8,50
4397,336,9,-25
4398,336,10,25
4399,336,11,50
4400,336,12,0
4401,336,13,-25
4402,336,14,25
4403,336,15,0
4404,336,16,50
4405,336,17,0
4406,336,18,0
4407,336,19,25
4408,337,1,25
4409,337,2,0
4410,337,3,0
4411,337,4,-25
4412,337,5,50
4413,337,6,0
4414,337,7,0
4415,337,8,50
4416,337,9,50
4417,337,10,25
4418,337,11,50
4419,337,12,25
4420,337,13,-25
4421,337,14,0
4422,337,15,25
4423,337,16,50
4424,337,17,0
4425,337,18,0
4426,337,19,0
4427,338,1,100
4428,338,2,100
4429,338,3,100
4430,338,4,100
4431,338,5,100
4432,338,6,100
4433,338,7,100
4434,338,8,100
4435,338,9,100
4436,338,10,0
4437,338,11,0
4438,338,12,0
4439,338,13,0
4440,338,14,100
4441,338,15,-75
4442,338,16,100
4443,338,17,-75
4444,338,18,100
4445,338,19,100
4446,339,1,25
4447,339,2,0
4448,339,3,25
4449,339,4,-25
4450,339,5,50
4451,339,6,25
4452,339,7,50
4453,339,8,0
4454,339,9,0
4455,339,10,25
4456,339,11,50
4457,339,12,0
4458,339,13,-25
4459,339,14,25
4460,339,15,25
4461,339,16,50
4462,339,17,0
4463,339,18,0
4464,339,19,0
4465,340,1,0
4466,340,2,25
4467,340,3,0
4468,340,4,-25
4469,340,5,50
4470,340,6,25
4471,340,7,50
4472,340,8,0
4473,340,9,25
4474,340,10,0
4475,340,11,50
4476,340,12,25
4477,340,13,-25
4478,340,14,25
4479,340,15,25
4480,340,16,50
4481,340,17,0
4482,340,18,0
4483,340,19,0
4484,341,1,0
4485,341,2,25
4486,341,3,0
4487,341,4,-25
4488,341,5,50
4489,341,6,25
4490,341,7,50
4491,341,8,50
4492,341,9,-25
4493,341,10,0
4494,341,11,50
4495,341,12,25
4496,341,13,-25
4497,341,14,50
4498,341,15,0
4499,341,16,50
4500,341,17,0
4501,341,18,0
4502,341,19,0
4503,342,1,0
4504,342,2,25
4505,342,3,0
4506,342,4,-25
4507,342,5,50
4508,342,6,25
4509,342,7,50
4510,342,8,50
4511,342,9,-25
4512,342,10,0
4513,342,11,50
4514,342,12,25
4515,342,13,-25
4516,342,14,0
4517,342,15,25
4518,342,16,50
4519,342,17,25
4520,342,18,0
4521,342,19,0
4522,343,1,25
4523,343,2,25
4524,343,3,0
4525,343,4,-25
4526,343,5,50
4527,343,6,25
4528,343,7,50
4529,343,8,25
4530,343,9,-25
4531,343,10,25
4532,343,11,50
4533,343,12,0
4534,343,13,-25
4535,343,14,25
4536,343,15,0
4537,343,16,50
4538,343,17,25
4539,343,18,0
4540,343,19,0
4541,344,1,0
4542,344,2,25
4543,344,3,0
4544,344,4,-25
4545,344,5,50
4546,344,6,25
4547,344,7,50
4548,344,8,50
4549,344,9,-25
4550,344,10,0
4551,344,11,50
4552,344,12,25
4553,344,13,-25
4554,344,14,0
4555,344,15,50
4556,344,16,50
4557,344,17,0
4558,344,18,0
4559,344,19,0
4560,345,1,-25
4561,345,2,50
4562,345,3,0
4563,345,4,-25
4564,345,5,50
4565,345,6,25
4566,345,7,50
4567,345,8,50
4568,345,9,-25
4569,345,10,25
4570,345,11,50
4571,345,12,0
4572,345,13,-25
4573,345,14,25
4574,345,15,25
4575,345,16,50
4576,345,17,0
4577,345,18,0
4578,345,19,0
4579,346,1,25
4580,346,2,25
4581,346,3,0
4582,346,4,-25
4583,346,5,50
4584,346,6,25
4585,346,7,50
4586,346,8,25
4587,346,9,-25
4588,346,10,25
4589,346,11,50
4590,346,12,0
4591,346,13,-25
4592,346,14,0
4593,346,15,50
4594,346,16,50
4595,346,17,0
4596,346,18,0
4597,346,19,0
4598,347,1,0
4599,347,2,0
4600,347,3,50
4601,347,4,-25
4602,347,5,50
4603,347,6,25
4604,347,7,50
4605,347,8,25
4606,347,9,-25
4607,347,10,25
4608,347,11,50
4609,347,12,0
4610,347,13,-25
4611,347,14,25
4612,347,15,0
4613,347,16,50
4614,347,17,25
4615,347,18,0
4616,347,19,0
4617,348,1,100
4618,348,2,100
4619,348,3,100
4620,348,4,100
4621,348,5,100
4622,348,6,100
4623,348,7,100
4624,348,8,100
4625,348,9,100
4626,348,10,0
4627,348,11,0
4628,348,12,0
4629,348,13,0
4630,348,14,100
4631,348,15,-75
4632,348,16,100
4633,348,17,-75
4634,348,18,100
4635,348,19,100
4636,349,1,100
4637,349,2,100
4638,349,3,100
4639,349,4,100
4640,349,5,100
4641,349,6,100
4642,349,7,100
4643,349,8,100
4644,349,9,100
4645,349,10,0
4646,349,11,0
4647,349,12,0
4648,349,13,0
4649,349,14,100
4650,349,15,-75
4651,349,16,100
4652,349,17,-75
4653,349,18,100
4654,349,19,100
4655,350,1,0
4656,350,2,0
4657,350,3,0
4658,350,4,-25
4659,350,5,50
4660,350,6,0
4661,350,7,50
4662,350,8,75
4663,350,9,0
4664,350,10,0
4665,350,11,50
4666,350,12,25
4667,350,13,-25
4668,350,14,50
4669,350,15,0
4670,350,16,50
4671,350,17,0
4672,350,18,0
4673,350,19,0
4674,351,1,25
4675,351,2,25
4676,351,3,0
4677,351,4,-25
4678,351,5,50
4679,351,6,0
4680,351,7,50
4681,351,8,50
4682,351,9,-25
4683,351,10,25
4684,351,11,50
4685,351,12,0
4686,351,13,-25
4687,351,14,25
4688,351,15,0
4689,351,16,50
4690,351,17,25
4691,351,18,0
4692,351,19,0
4693,352,1,25
4694,352,2,25
4695,352,3,0
4696,352,4,-25
4697,352,5,50
4698,352,6,0
4699,352,7,50
4700,352,8,50
4701,352,9,-25
4702,352,10,50
4703,352,11,50
4704,352,12,0
4705,352,13,-25
4706,352,14,0
4707,352,15,0
4708,352,16,50
4709,352,17,25
4710,352,18,0
4711,352,19,0
4712,353,1,0
4713,353,2,25
4714,353,3,0
4715,353,4,-25
4716,353,5,50
4717,353,6,0
4718,353,7,50
4719,353,8,50
4720,353,9,0
4721,353,10,0
4722,353,11,50
4723,353,12,25
4724,353,13,-25
4725,353,14,25
4726,353,15,0
4727,353,16,50
4728,353,17,25
4729,353,18,0
4730,353,19,0
4731,354,1,50
4732,354,2,-25
4733,354,3,50
4734,354,4,-25
4735,354,5,50
4736,354,6,0
4737,354,7,25
4738,354,8,25
4739,354,9,0
4740,354,10,0
4741,354,11,50
4742,354,12,25
4743,354,13,0
4744,354,14,0
4745,354,15,25
4746,354,16,25
4747,354,17,50
4748,354,18,-25
4749,354,19,0
4750,355,1,50
4751,355,2,-25
4752,355,3,50
4753,355,4,0
4754,355,5,50
4755,355,6,0
4756,355,7,0
4757,355,8,25
4758,355,9,0
4759,355,10,50
4760,355,11,50
4761,355,12,0
4762,355,13,0
4763,355,14,0
4764,355,15,0
4765,355,16,25
4766,355,17,50
4767,355,18,-25
4768,355,19,0
4769,356,1,50
4770,356,2,-25
4771,356,3,0
4772,356,4,25
